id,taxactionSystem,regdt,workerCount,fssdccount,pfrdcCount,fnsdcCount,hasCloudCryptCertificate,OrgCreationDate,documentsCount,cnt_users,is_prolong
104772,Fixed tax 6% on income,0.113564815,1,2,2,2,1,0.900393519,6,0,1
100473,Fixed tax 6% on income,0.318402778,1,0,0,0,1,0.775416667,6,0,0
100706,Single tax on imputed income,0.902361111,3,0,0,0,0,0.817777778,0,0,0
103461,General taxation system,24.01.2014,0,1,1,1,0,30.09.2014,0,0,1
109414,Fixed income from profit 5%,0.823310185,0,0,0,0,1,0.399016204,8,0,1
103989,General taxation system,26.09.2014,0,1,0,2,0,0.607349537,4,1,0
101957,Fixed tax 6% on income,0.648981481,0,2,2,2,1,0.192777778,6,1,0
104862,General taxation system,0.985810185,0,1,1,1,0,0.446921296,5,0,1
107333,Fixed income from profit 7%,0.570462963,2,2,2,2,1,0.48375,8,1,1
101002,Fixed tax 6% on income,0.946921296,2,2,2,2,1,0.446921296,6,0,1
109983,15% flat tax on profits,0.944143519,2,0,0,0,0,0.570532407,6,0,1
106016,General taxation system,0.607361111,0,0,0,0,0,28.12.2015,3,0,1
105162,Fixed income from profit 5%,0.443993056,3,0,0,0,0,0.064351852,0,0,0
104035,General taxation system,24.09.2015,1,0,0,0,0,30.10.2015,3,0,1
108216,General taxation system,0.357974537,0,0,0,0,0,0.69275463,0,0,1
109976,Fixed tax 6% on income,0.23787037,4,1,1,0,0,0.65525463,7,0,1
106193,15% flat tax on profits,0.901041667,1,0,0,0,1,29.03.2016,7,0,0
104238,General taxation system,24.06.2015,0,1,1,2,1,0.611516204,3,1,1
108980,Single tax on imputed income,0.484293981,1,0,0,2,1,0.817060185,1,0,0
105791,General taxation system,0.107326389,2,2,2,3,1,0.064351852,7,0,0
102061,Fixed income from profit 10%,0.445520833,1,0,0,0,0,0.064351852,0,0,0
105226,Single tax on imputed income,0.31568287,1,0,0,0,0,0.233043981,2,1,0
109665,General taxation system,0.655868056,0,1,1,2,1,24.06.2015,5,0,1
105014,Fixed tax 6% on income,0.821805556,3,0,0,0,0,0.359444444,0,0,1
109366,General taxation system,0.77818287,0,0,0,0,0,0.905266204,0,0,1
104854,Fixed tax 6% on income,0.941886574,3,2,2,2,0,24.03.2016,8,0,1
109907,General taxation system,0.237881944,0,2,0,3,1,0.359421296,1,2,0
103662,15% flat tax on profits,0.113599537,1,1,1,1,1,27.09.2015,4,0,1
106876,Fixed tax 6% on income,0.274502315,1,0,0,1,0,0.983726852,4,2,1
102898,General taxation system,27.07.2014,0,1,2,2,1,26.05.2015,0,0,1
103076,Fixed tax 6% on income,0.52744213,0,0,0,1,1,0.85943287,2,0,1
108258,Fixed tax 6% on income,0.528171296,0,2,1,2,1,0.530949074,6,1,1
102856,Fixed income from profit 7%,0.448298611,2,0,0,1,1,0.31775463,6,0,0
104999,15% flat tax on profits +Single tax on imputed income,31.05.2011,0,1,1,2,1,0.69068287,8,1,1
108520,General taxation system,0.445486111,3,0,0,0,0,0.064351852,0,0,1
108090,General taxation system,25.07.2015,0,1,1,1,1,29.07.2015,4,0,1
103138,General taxation system,26.10.2014,1,1,0,2,1,0.65525463,6,0,0
100021,Fixed income from profit 7%,0.860069444,2,1,0,0,0,0.064351852,8,0,0
107292,General taxation system,0.901087963,0,1,1,2,1,0.526782407,1,1,1
109506,Tax patent 3%,29.11.2014,0,0,0,0,0,0.777488426,0,0,0
108974,General taxation system,0.487766204,1,1,2,2,1,0.692071759,7,0,1
106199,15% flat tax on profits,31.10.2015,2,0,0,0,0,27.10.2015,4,1,0
105121,Fixed tax 6% on income,0.487905093,0,0,0,0,1,0.94693287,0,0,0
105154,15% flat tax on profits,0.402488426,0,1,1,1,1,0.944155093,4,0,1
104556,General taxation system,0.317766204,0,0,0,0,1,0.983738426,6,1,1
103086,General taxation system,0.610127315,0,0,0,0,0,0.614988426,0,1,0
106866,General taxation system,0.444097222,2,2,2,2,1,31.03.2016,5,1,1
106400,General taxation system,0.858032407,0,2,1,3,1,0.44275463,6,0,0
102017,General taxation system,0.903171296,0,1,0,3,1,0.15525463,3,0,0
104561,Single tax on imputed income,27.08.1999,2,1,3,3,0,0.48375,8,1,0
105076,15% flat tax on profits,27.08.1999,2,0,0,0,0,0.064351852,0,0,1
105002,Fixed tax 6% on income,0.8184375,2,2,2,2,0,0.064351852,6,0,1
104128,General taxation system,0.609421296,0,1,1,2,1,0.483726852,5,0,1
100699,15% flat tax on profits,0.152488426,0,0,0,0,1,26.06.2015,0,0,1
102275,Single tax on imputed income,0.0690625,2,3,2,3,0,0.901111111,7,0,0
102169,15% flat tax on profits,31.05.2013,1,2,2,2,1,29.07.2014,5,0,1
109039,General taxation system,0.857280093,0,1,1,2,0,0.484421296,2,1,0
109465,Tax patent 3% +Single tax on imputed income,0.281643519,2,1,2,2,0,29.04.2015,9,1,0
108720,15% flat tax on profits,0.989976852,0,2,2,1,1,0.531643519,3,1,1
108365,Single tax on imputed income,0.607326389,0,0,0,0,0,0.983738426,0,0,0
101016,Fixed tax 6% on income,0.446921296,0,0,0,0,0,0.85943287,2,0,1
109087,General taxation system,0.152430556,2,0,0,0,0,0.817777778,7,1,0
109896,Fixed income from profit 7%,24.01.2015,3,1,1,1,1,24.02.2015,5,0,1
102038,Single tax on imputed income,0.530243056,1,0,0,0,0,0.070532407,0,0,1
102569,Fixed tax 6% on income,0.107939815,0,0,0,0,0,0.989976852,6,2,1
105943,15% flat tax on profits,28.07.2015,1,1,0,1,1,0.321238426,6,1,1
101374,Fixed tax 6% on income,0.983032407,1,2,2,2,1,0.064351852,6,0,0
102393,Fixed tax 6% on income,30.03.2012,1,2,2,1,1,0.064351852,5,2,1
102525,General taxation system,0.443449074,0,1,1,1,0,0.610115741,6,0,1
109695,Fixed tax 6% on income,0.107094907,4,0,0,0,0,30.09.2014,5,0,1
105855,General taxation system,0.902476852,0,2,2,3,1,29.08.2014,4,0,0
105264,General taxation system,28.08.2015,0,1,0,2,1,0.528877315,6,0,0
101184,Fixed tax 6% on income,0.984212963,0,0,0,0,1,0.609421296,6,0,0
102759,Fixed tax 6% on income,0.904398148,1,2,2,2,1,0.23375,5,0,0
101301,General taxation system,30.12.2007,0,1,1,2,1,0.69068287,6,0,0
102478,Single tax on imputed income,0.48849537,2,2,2,3,1,0.48375,8,1,0
100560,15% flat tax on profits,25.12.2014,0,0,0,0,0,30.06.2015,3,0,0
106558,Fixed tax 6% on income,0.320335648,3,2,3,2,0,0.317777778,0,1,0
100242,General taxation system,0.364826389,1,2,2,3,1,0.733726852,3,0,0
106189,Fixed income from profit 10%,0.317673611,1,2,2,2,1,0.98375,7,1,0
109240,Single tax on imputed income,0.739259259,1,1,0,1,0,0.064351852,4,0,0
107220,Single tax on imputed income,26.04.2002,2,2,3,2,0,0.064351852,4,1,1
100728,Fixed tax 6% on income,0.902418981,1,1,2,1,1,0.064351852,6,1,0
108304,General taxation system,0.405231481,1,0,0,0,0,0.775393519,6,0,0
107110,Fixed tax 6% on income,0.902418981,0,2,2,2,1,0.446226852,0,0,1
107955,General taxation system,0.44068287,1,1,2,1,1,25.03.2015,4,0,1
104012,General taxation system,0.239247685,0,0,0,0,0,0.192766204,7,1,1
106758,Fixed tax 6% on income,30.03.2012,0,1,1,0,0,0.064351852,6,0,0
101449,General taxation system,0.236469907,0,0,0,0,0,0.982349537,0,0,1
107767,15% flat tax on profits,0.739988426,1,0,1,1,1,0.572627315,4,0,0
104177,Fixed tax 6% on income,0.15525463,0,0,0,0,0,28.04.2014,2,2,1
109657,General taxation system,0.405081019,1,2,2,2,0,26.08.2014,6,0,1
104130,Fixed tax 6% on income,0.151747685,3,0,0,0,0,0.064351852,8,0,0
102212,General taxation system,0.482847222,2,2,3,2,0,0.10875,0,1,1
101883,Single tax on imputed income,0.072534722,2,0,0,0,0,0.064351852,0,0,1
101923,15% flat tax on profits,0.569814815,1,0,0,0,0,0.064351852,6,0,0
107338,General taxation system,0.485092593,1,2,3,3,1,0.817777778,6,0,1
104453,15% flat tax on profits,28.04.2014,0,0,0,0,0,0.820532407,0,0,0
104456,Tax patent 3%,0.987002315,0,1,1,1,1,27.01.2015,5,0,1
101732,Single tax on imputed income,0.691377315,0,0,0,1,1,0.69068287,0,0,0
107006,General taxation system,0.614293981,0,1,0,1,1,0.614293981,4,0,1
102339,15% flat tax on profits,29.12.2003,2,1,2,1,1,29.03.2016,7,0,0
105251,Fixed tax 6% on income,0.944143519,0,0,0,0,0,0.405949074,5,0,0
109672,Fixed tax 6% on income,0.155833333,0,1,1,1,0,0.281643519,5,0,1
105963,15% flat tax on profits +Single tax on imputed income,0.0703125,1,1,2,2,1,0.607349537,4,1,0
105961,Fixed tax 6% on income,31.05.2013,0,0,0,0,0,0.56775463,7,0,1
105541,Fixed tax 6% on income,0.357974537,1,3,3,2,0,28.03.2016,6,0,1
109241,15% flat tax on profits,0.526793981,0,0,0,0,0,30.03.2015,0,0,1
102857,General taxation system,24.10.2014,0,0,0,0,0,0.899016204,5,1,1
103427,Fixed tax 6% on income,30.05.2011,0,1,0,1,0,0.61150463,3,0,1
104289,Single tax on imputed income,0.526666667,1,0,1,1,1,0.156655093,0,0,1
101277,Fixed tax 6% on income,0.737881944,0,1,2,2,1,0.614976852,5,0,1
103285,General taxation system,0.4059375,0,1,1,1,1,0.69068287,1,0,1
100296,15% flat tax on profits,0.817766204,0,0,0,0,1,27.04.2015,0,0,1
105794,Fixed tax 6% on income,0.234409722,1,0,1,1,1,0.566377315,2,0,0
101183,Fixed tax 6% on income,0.986435185,1,0,0,1,0,0.150393519,1,0,0
100569,Fixed tax 6% on income,0.737175926,0,0,0,0,0,0.78025463,4,0,0
108104,General taxation system,0.655949074,0,2,2,3,1,0.322615741,7,2,0
105993,General taxation system,0.989282407,0,1,0,2,0,0.364282407,3,0,0
106378,Single tax on imputed income,24.05.1999,1,2,2,2,1,0.943449074,6,0,0
105583,Fixed tax 6% on income,0.194837963,0,1,1,2,1,0.403865741,4,0,0
108567,Fixed tax 6% on income +Single tax on imputed income,0.65525463,1,1,1,2,1,30.09.2014,6,1,0
101819,General taxation system,26.01.2013,0,1,2,3,1,0.943449074,7,0,1
103262,General taxation system,0.403877315,0,1,0,2,1,0.57193287,2,0,1
104337,Single tax on imputed income,0.778773148,1,0,0,0,0,0.064351852,5,1,0
104614,General taxation system,27.12.2013,0,1,1,3,1,0.235810185,0,0,1
105751,Fixed tax 6% on income +Single tax on imputed income,0.44068287,1,1,2,2,1,0.69275463,7,0,0
106817,General taxation system,0.989976852,1,1,1,2,1,26.03.2015,7,0,1
100916,General taxation system,30.12.2014,1,1,2,1,1,0.778877315,6,0,0
105151,General taxation system,0.985787037,0,2,2,3,1,0.692071759,0,1,1
108619,Fixed tax 6% on income,0.611493056,3,0,0,0,0,0.064351852,7,1,1
107274,Single tax on imputed income,0.77744213,4,0,0,0,0,0.064351852,0,0,1
109897,Fixed tax 6% on income,0.526782407,0,0,0,1,1,0.85943287,2,0,1
101076,General taxation system,0.149710648,0,1,1,2,1,0.692071759,3,0,0
106057,Fixed tax 6% on income,31.10.2014,1,1,2,2,1,0.40525463,5,0,1
104099,15% flat tax on profits +Single tax on imputed income,0.073263889,1,3,3,3,1,0.570532407,0,1,1
107346,General taxation system,31.12.2015,0,1,0,1,1,0.607361111,3,1,1
104676,15% flat tax on profits,0.48650463,1,0,0,0,0,0.276099537,7,0,0
110067,Fixed tax 6% on income,0.524571759,2,1,2,1,0,0.946226852,6,1,1
105173,Fixed tax 6% on income,0.148854167,0,0,0,0,1,0.85943287,0,0,0
100000,Fixed tax 6% on income,29.12.2011,1,0,0,0,0,0.064351852,7,0,1
105336,Fixed tax 6% on income,0.23224537,3,3,2,2,1,0.692083333,7,0,1
104437,General taxation system,0.529398148,3,2,3,3,1,0.067777778,0,0,0
103147,Single tax on imputed income,0.653796296,3,3,3,3,0,0.651111111,7,0,0
106142,Fixed tax 6% on income,0.069837963,0,0,0,0,0,0.985810185,4,0,1
109613,General taxation system,0.822627315,1,1,0,2,1,0.405960648,4,1,1
108065,15% flat tax on profits,25.09.2008,0,0,0,0,0,0.694837963,0,1,1
105731,15% flat tax on profits,0.239282407,0,1,1,2,1,29.10.2014,5,0,1
107961,15% flat tax on profits,0.987199074,2,2,1,2,1,0.696921296,7,0,1
104261,Single tax on imputed income,0.237071759,1,0,0,0,0,0.524016204,0,0,1
102139,General taxation system,0.193460648,0,0,1,2,1,0.235821759,4,0,0
108541,Fixed income from profit 7%,0.948240741,2,2,0,2,1,0.567777778,3,0,1
107985,Fixed income from profit 10%,0.112210648,0,0,0,0,0,0.444849537,4,0,1
106273,Single tax on imputed income,31.08.2013,0,0,0,0,0,0.442060185,0,0,0
100648,Single tax on imputed income,0.613541667,2,2,2,2,0,0.776111111,4,0,0
106043,15% flat tax on profits,0.6121875,2,0,0,0,0,0.064351852,0,0,0
100293,General taxation system,0.19068287,1,1,1,2,1,28.04.2015,6,0,1
100703,General taxation system,26.05.2014,0,1,0,3,1,0.860810185,6,0,1
106130,General taxation system,29.08.2014,0,2,2,3,1,0.696226852,6,0,0
100676,Fixed tax 6% on income,0.445509259,0,0,0,0,0,0.402476852,7,2,0
105451,General taxation system,0.483715278,1,0,0,1,0,0.81568287,8,0,1
101594,Fixed tax 6% on income,0.359409722,1,1,2,2,1,31.03.2016,6,0,1
108058,General taxation system,0.612893519,1,1,1,2,0,0.113587963,6,0,1
107951,General taxation system,0.53025463,3,2,2,3,1,0.15525463,6,0,0
107369,15% flat tax on profits,0.858738426,0,1,1,1,1,28.02.2015,5,0,1
105158,15% flat tax on profits,27.12.2014,1,0,0,0,0,0.69068287,0,0,0
102910,Fixed tax 6% on income,0.399016204,0,2,1,1,1,30.12.2014,5,2,0
107976,Fixed tax 6% on income,28.01.2015,2,0,0,0,0,0.818460648,0,0,1
103858,General taxation system,0.276701389,0,1,1,2,0,0.531643519,0,0,1
106684,Fixed income from profit 5%,29.12.2011,2,0,0,0,0,0.064351852,8,0,1
100255,General taxation system,0.569837963,0,2,2,3,1,26.06.2014,1,0,0
100772,15% flat tax on profits,0.778171296,3,2,2,2,1,0.069837963,8,1,1
109254,Fixed tax 6% on income,26.02.2014,1,2,2,2,1,28.03.2016,7,0,0
106382,Single tax on imputed income,29.11.2007,2,0,1,1,1,0.399016204,0,0,1
105684,Fixed tax 6% on income,25.11.1993,1,0,0,0,0,25.03.2014,6,0,1
103604,General taxation system,0.946921296,0,0,0,0,1,0.69068287,0,0,1
108171,General taxation system,27.02.2014,1,0,0,0,0,0.531643519,0,0,1
109662,15% flat tax on profits,0.401099537,0,0,0,0,0,0.901099537,0,0,1
104570,General taxation system,0.692025463,0,2,0,3,1,0.151111111,7,0,1
109327,General taxation system,0.905949074,1,2,1,3,1,0.530949074,7,0,1
102704,Fixed tax 6% on income,0.690486111,1,0,0,0,0,0.775405093,5,0,0
103653,General taxation system,29.07.2002,2,2,2,2,1,0.064351852,5,0,0
100007,General taxation system,28.06.2006,2,2,2,2,0,0.064351852,7,0,0
106435,Fixed tax 6% on income,0.529537037,3,1,1,2,0,0.608726852,4,0,1
100759,Fixed tax 6% on income +Single tax on imputed income,29.01.2001,1,2,2,2,1,0.942060185,4,0,0
105145,15% flat tax on profits,0.947615741,1,2,1,2,1,0.655949074,6,0,1
100771,Fixed tax 6% on income,0.652488426,2,1,0,1,1,24.07.2015,5,0,0
105308,General taxation system,30.08.1997,2,1,1,1,0,30.03.2016,2,0,1
103832,Fixed income from profit 125% +Single tax on imputed income,0.151087963,1,0,0,1,1,0.114976852,2,0,1
105988,Single tax on imputed income,27.08.1997,2,2,2,3,0,0.192777778,5,0,0
109916,Fixed tax 6% on income,0.237858796,1,1,2,2,1,0.155949074,7,0,0
110007,General taxation system,25.12.2014,0,1,1,2,0,0.489976852,5,1,1
107057,General taxation system,25.08.2015,0,0,0,1,1,0.820543981,4,0,0
106005,Fixed tax 6% on income,25.07.2014,3,2,2,2,0,0.820532407,0,0,1
106342,15% flat tax on profits,0.571180556,1,0,0,0,0,31.03.2016,6,0,0
109743,Single tax on imputed income,29.01.1997,2,0,0,0,0,0.064351852,0,0,1
107468,15% flat tax on profits,0.488599537,0,1,1,1,1,0.946238426,3,1,0
105078,General taxation system,28.06.2009,0,0,0,1,1,0.65318287,0,0,1
104298,Single tax on imputed income,0.861423611,3,1,1,2,0,0.064351852,4,0,0
102524,General taxation system,0.531643519,0,1,0,1,0,0.857349537,0,1,1
103934,Fixed income from profit 5%,0.399016204,2,2,1,1,0,28.01.2015,0,0,0
101897,Fixed tax 6% on income,0.113576389,1,2,2,2,1,0.528865741,8,1,0
103428,Single tax on imputed income,0.196828704,1,2,2,2,0,0.526111111,4,0,0
103123,General taxation system,0.904560185,0,1,1,2,1,0.444849537,3,1,1
101532,General taxation system,0.531643519,1,0,0,0,0,25.08.2015,6,0,1
103325,General taxation system,31.07.2013,0,2,0,3,1,26.03.2016,7,1,1
108742,Single tax on imputed income,25.06.2010,0,2,2,2,1,0.734421296,4,0,1
100201,15% flat tax on profits,24.01.2014,1,0,0,0,0,0.778865741,7,0,1
105779,Fixed tax 6% on income,0.066215278,0,0,0,1,1,0.573310185,3,0,1
109464,15% flat tax on profits,0.864976852,0,0,0,0,0,26.02.2015,2,0,1
103128,General taxation system,31.05.2015,0,0,0,1,1,28.05.2015,2,0,0
103127,Fixed tax 6% on income,0.985798611,0,0,0,1,0,0.649016204,5,0,1
101581,General taxation system,0.985810185,0,1,1,2,1,25.12.2014,5,0,0
105236,Fixed tax 6% on income,29.10.2013,0,2,2,2,1,0.775393519,4,1,1
102164,15% flat tax on profits,0.525393519,0,0,0,0,0,0.526782407,5,0,0
106819,Fixed tax 6% on income,24.01.2014,1,2,2,2,1,0.489282407,7,0,1
105700,15% flat tax on profits +Single tax on imputed income,0.942766204,0,1,1,2,1,0.067766204,3,0,1
107181,Fixed tax 6% on income,25.09.2011,1,0,0,0,0,0.900416667,5,0,1
105064,General taxation system,28.08.2013,2,0,0,0,0,0.571921296,0,0,0
104744,Fixed tax 6% on income +Single tax on imputed income,0.531377315,2,0,0,2,1,0.649016204,2,0,0
101663,Fixed tax 6% on income,0.401099537,1,1,1,1,1,0.651099537,5,0,0
104579,Fixed tax 6% on income,0.904513889,2,2,2,2,1,0.775416667,7,0,1
105929,General taxation system,0.821875,1,1,1,0,0,0.064351852,3,0,1
108279,Single tax on imputed income,0.860104167,0,0,0,1,0,0.983726852,3,1,1
110083,15% flat tax on profits,0.524479167,1,0,0,1,0,0.572615741,6,0,1
109917,15% flat tax on profits,0.362210648,0,0,0,0,1,0.65318287,0,0,0
102701,Single tax on imputed income,0.233715278,2,1,1,2,1,0.064351852,6,0,1
103913,General taxation system,0.526076389,0,2,2,3,1,0.064351852,0,0,0
108428,General taxation system,26.02.2013,0,1,1,0,1,0.860810185,1,0,1
106471,Fixed tax 6% on income,0.735092593,1,0,0,0,0,26.05.2015,6,0,0
107244,Tax patent 3%,0.482349537,3,0,0,0,0,0.905266204,3,0,1
101047,15% flat tax on profits,0.360081019,1,0,0,0,0,0.064351852,5,0,0
108862,Fixed tax 6% on income,0.1934375,0,1,2,1,1,0.400393519,3,0,1
101083,Fixed tax 6% on income,0.531655093,0,0,0,1,1,0.489988426,0,0,0
102090,Fixed tax 6% on income +Single tax on imputed income,0.903842593,0,2,0,3,1,0.901111111,7,0,0
104218,Fixed tax 6% on income,0.364282407,1,1,2,2,1,0.399016204,5,0,0
109410,Fixed tax 6% on income,0.693298611,0,0,0,0,0,0.064351852,2,0,0
109634,Fixed tax 6% on income,0.818460648,0,1,1,1,1,0.985821759,5,1,0
103975,Fixed tax 6% on income,0.989201389,2,1,1,1,1,0.90525463,7,0,0
102434,Fixed tax 6% on income,0.274016204,0,0,0,0,0,0.482349537,5,0,0
101115,Fixed tax 6% on income,0.781574074,0,1,1,1,0,0.567060185,6,0,1
102439,15% flat tax on profits,29.03.2011,2,2,3,2,0,0.064351852,0,0,0
107084,General taxation system,0.194849537,0,1,1,2,1,0.363599537,6,1,1
108788,Single tax on imputed income,0.568356481,1,0,0,0,0,28.03.2016,8,0,1
103860,General taxation system,0.775405093,1,2,1,2,1,24.02.2015,6,0,1
105939,General taxation system,25.11.1997,1,1,1,2,1,24.12.2014,7,0,0
104843,15% flat tax on profits,0.275393519,1,2,2,2,1,0.858726852,6,0,0
104457,General taxation system,0.859409722,0,0,0,0,0,0.56775463,0,0,1
109514,General taxation system,0.779560185,0,0,0,0,0,0.316377315,0,0,0
103882,Tax patent 3%,0.196701389,1,0,0,0,0,27.01.2015,6,0,0
108860,Single tax on imputed income,0.2746875,1,0,0,0,0,0.064351852,0,0,1
102191,Fixed tax 6% on income,0.737673611,1,0,0,0,0,0.81568287,5,0,0
106527,Fixed tax 6% on income,0.488402778,0,0,0,2,1,0.064351852,5,0,1
104167,Fixed income from profit 10%,0.31568287,0,0,0,1,1,0.566377315,6,1,1
102661,Fixed tax 6% on income,0.489259259,0,1,2,1,0,0.064351852,2,0,0
108115,15% flat tax on profits,0.864976852,0,1,1,1,1,0.239976852,5,1,0
102377,Fixed tax 6% on income,0.156631944,1,2,2,2,1,0.73375,7,0,0
106131,Fixed tax 6% on income,0.073287037,0,0,0,1,1,0.698310185,0,0,1
104572,Fixed tax 6% on income,0.070520833,2,2,2,2,1,31.03.2016,7,0,1
102550,Fixed tax 6% on income,0.902916667,2,2,2,2,1,0.900416667,7,1,1
102548,Single tax on imputed income,26.03.2015,0,0,0,0,0,0.401099537,0,0,1
104204,General taxation system,0.483726852,0,2,2,3,1,0.064351852,7,1,0
102499,General taxation system,0.653865741,1,1,1,3,1,0.233043981,7,1,0
109864,Fixed income from profit 10%,0.569849537,1,1,1,1,1,25.06.2015,5,1,0
101747,Fixed tax 6% on income,0.945543981,0,1,1,1,1,0.278877315,4,1,0
102921,General taxation system,0.612210648,0,1,0,1,1,0.863599537,0,0,1
106214,Fixed income from profit 7%,0.071226852,0,0,1,1,1,28.01.2016,0,0,1
102721,General taxation system,0.360787037,0,1,0,2,0,0.064351852,5,0,0
102570,Tax patent 3%,0.906643519,2,1,1,2,1,0.94068287,7,0,1
103247,15% flat tax on profits,31.10.2014,3,2,2,2,1,0.863587963,8,0,0
102435,Fixed tax 6% on income,0.65037037,1,2,2,2,0,0.064351852,6,0,0
104590,Fixed tax 6% on income,0.195486111,3,2,2,1,0,0.064351852,2,0,0
108287,Fixed tax 6% on income,25.07.2006,2,0,0,1,0,0.984421296,8,0,1
103506,Fixed tax 6% on income,29.08.2013,0,2,1,1,0,0.064351852,7,0,0
102397,General taxation system,0.569155093,0,0,0,0,0,0.236516204,0,0,0
107283,Fixed tax 6% on income,0.947627315,1,1,0,1,1,0.530960648,4,0,0
109178,15% flat tax on profits,29.10.2003,2,0,0,0,0,0.610810185,1,0,0
105818,General taxation system,0.239224537,0,0,0,0,0,0.276099537,5,0,1
105099,Fixed tax 6% on income,0.982291667,0,0,0,0,0,27.05.2014,0,0,1
100160,General taxation system,24.08.2013,1,1,2,2,0,0.738587963,5,0,0
102795,Fixed income from profit 7%,0.905729167,2,1,2,2,1,0.357349537,5,1,0
104063,Fixed tax 6% on income,0.108715278,2,0,0,0,0,0.942083333,6,0,0
